Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
6/1/16,17,Theft,13D10,Other Parking Lot,4100-4199,TELEPHONE,-,-,1
6/1/16,17,Theft,13D10,Restaurant or Cafeteria Parking Lot,6800-6899,GULF,FWY,-,1
6/2/16,12,Burglary,13D10,Barber And Beauty Shops,2600-2699,TELEPHONE,-,-,1
6/3/16,2,Robbery,13D10,Grocery Store or Supermarket,3100-3199,WOODRIDGE,DR,-,1
6/3/16,10,Theft,13D10,Apartment Parking Lot,2900-2999,PLUM CREEK,LN,-,1
6/3/16,11,Theft,13D10,Miscellaneous Business (Non-Specific),4100-4199,TELEPHONE,-,-,1
6/3/16,12,Auto Theft,13D10,Commercial Parking Lot or Garage,2800-2899,WOODRIDGE,DR,-,1
6/5/16,15,Theft,13D10,Driveway,7700-7799,LINDA,-,-,1
6/6/16,22,Theft,13D10,Strip Business Center Parking Lot,6800-6899,GULF,FWY,-,1
6/7/16,6,Theft,13D10,"Road, Street, or Sidewalk",7700-7799,JOPLIN,-,-,1
6/7/16,4,Burglary,13D10,Miscellaneous Business (Non-Specific),2500-2599,WAYSIDE,-,S,1
6/6/16,23,Theft,13D10,Driveway,5600-5699,TUCKER,-,-,1
6/3/16,20,Theft,13D10,"Other, Unknown, or Not Listed",4000-4099,TELEPHONE,-,-,1
6/3/16,20,Aggravated Assault,13D10,Apartment Parking Lot,100-199,WINKLER,DR,-,1
6/3/16,20,Auto Theft,13D10,Grocery Store or Supermarket Parking Lot,3300-3399,TELEPHONE,-,-,1
6/3/16,15,Burglary,13D10,Residence or House,7700-7799,BRADFORD,ST,-,1
6/4/16,6,Theft,13D10,,6100-6199,LOOP,-,S,1
6/4/16,22,Robbery,13D10,Driveway,3800-3899,LANDA,LN,-,1
6/5/16,5,Theft,13D10,"Road, Street, or Sidewalk",2500-2599,OAKCLIFF,ST,-,1
6/9/16,13,Theft,13D10,Residence or House,4000-4099,WYNONA,-,-,1
6/9/16,22,Theft,13D10,Service or Gas Station,2400-2499,WAYSIDE,-,S,1
6/9/16,22,Robbery,13D10,Service or Gas Station,6100-6199,LONG,DR,-,1
6/9/16,6,Burglary,13D10,Construction Site,2400-2499,WAYSIDE,-,S,1
6/9/16,7,Auto Theft,13D10,Apartment Parking Lot,5600-5699,CHAFFIN,ST,-,1
6/8/16,19,Auto Theft,13D10,"Other, Unknown, or Not Listed",2400-2499,LIDSTONE,-,-,1
6/8/16,10,Theft,13D10,Other Parking Lot,6600-6699,GULF,FWY,-,1
6/8/16,9,Auto Theft,13D10,Apartment Parking Lot,6900-6999,LOOP,-,S,1
6/8/16,8,Robbery,13D10,Driveway,5600-5699,TUCKER,-,-,1
6/8/16,18,Theft,13D10,Apartment,6900-6999,LOOP,-,S,1
6/8/16,15,Auto Theft,13D10,Commercial Building,1000-1099,GULFGATE CENTER MALL,-,-,1
6/7/16,17,Theft,13D10,Strip Business Center Parking Lot,3300-3399,TELEPHONE,-,-,1
6/8/16,0,Aggravated Assault,13D10,"Road, Street, or Sidewalk",6700-6799,JOYNER,-,-,1
6/8/16,7,Auto Theft,13D10,Driveway,2300-2399,DELAFIELD,ST,-,2
6/8/16,6,Theft,13D10,Commercial Parking Lot or Garage,6200-6299,JOYNER,-,-,1
6/14/16,19,Theft,13D10,Elementary School,7400-7499,FAIRWAY,DR,-,1
6/14/16,18,Theft,13D10,Driveway,2700-2799,CARROLTON,ST,-,1
6/15/16,5,Theft,13D10,Service or Gas Station,5400-5499,TELEPHONE,-,-,1
6/15/16,6,Burglary,13D10,Miscellaneous Business (Non-Specific),3300-3399,TELEPHONE,-,-,1
6/15/16,15,Theft,13D10,"Laundry, Dry Cleaners, Washaterias",4100-4199,TELEPHONE,-,-,1
6/14/16,13,Theft,13D10,"Other, Unknown, or Not Listed",100-199,WINKLER,DR,-,1
6/14/16,17,Theft,13D10,"Pawn, Resale Shop, or Flea Market",4700-4799,TELEPHONE,-,-,1
6/14/16,7,Burglary,13D10,Barber And Beauty Shops,4300-4399,TELEPHONE,-,-,1
6/13/16,20,Theft,13D10,Service or Gas Station,6100-6199,LOOP,-,S,1
6/13/16,20,Theft,13D10,Restaurant or Cafeteria Parking Lot,7000-7099,GULF,FWY,-,1
6/16/16,15,Auto Theft,13D10,Vehicle/Auto Sales/Lease/Auto Parts Store,7200-7299,GULF,FWY,-,1
6/16/16,14,Auto Theft,13D10,"Other, Unknown, or Not Listed",7200-7299,GULF,FWY,-,1
6/16/16,15,Theft,13D10,Specialty Store (Non-Specific),5300-5399,TELEPHONE,-,-,1
6/16/16,3,Aggravated Assault,13D10,"Road, Street, or Sidewalk",2800-2899,PRODUCE ROW,-,-,1
6/16/16,5,Auto Theft,13D10,Service or Gas Station,6800-6899,LONG,DR,-,1
6/16/16,4,Burglary,13D10,Convenience Store,6700-6799,LONG,DR,-,1
6/16/16,7,Burglary,13D10,Service or Gas Station,6100-6199,LOOP,-,S,1
6/15/16,21,Auto Theft,13D10,Driveway,7000-7099,WINFREE,DR,-,1
6/15/16,22,Robbery,13D10,,7100-7199,LONG,DR,-,1
6/17/16,8,Theft,13D10,Commercial Parking Lot or Garage,3600-3699,WAYSIDE,-,S,1
6/16/16,18,Theft,13D10,Driveway,3800-3899,LAZYWOOD,LN,-,1
6/13/16,13,Auto Theft,13D10,Apartment Parking Lot,3500-3599,EVERGREEN,DR,-,1
6/13/16,12,Theft,13D10,Miscellaneous Business (Non-Specific),6800-6899,GULF,FWY,-,1
6/13/16,14,Theft,13D10,Department or Discount Store,6800-6899,GULF,FWY,-,1
6/13/16,5,Burglary,13D10,Restaurant or Cafeteria Parking Lot,5000-5099,TELEPHONE,RD,-,1
6/10/16,16,Robbery,13D10,Grocery Store or Supermarket Parking Lot,3300-3399,TELEPHONE,-,-,1
6/10/16,13,Burglary,13D10,Residence or House,6100-6199,GLENCOE,ST,-,1
6/11/16,14,Theft,13D10,Strip Business Center Parking Lot,6800-6899,GULF,FWY,-,1
6/11/16,13,Burglary,13D10,Miscellaneous Business (Non-Specific),4600-4699,TELEPHONE,-,-,1
6/11/16,11,Theft,13D10,Grocery Store or Supermarket Parking Lot,3300-3399,TELEPHONE,-,-,2
6/11/16,10,Theft,13D10,Grocery Store or Supermarket Parking Lot,3100-3199,WOODRIDGE,DR,-,1
6/19/16,5,Burglary,13D10,Grocery Store or Supermarket,6200-6299,GRIGGS,-,-,1
6/19/16,6,Auto Theft,13D10,Apartment Parking Lot,6700-6799,FAIRWAY,DR,-,1
6/19/16,9,Auto Theft,13D10,Residence or House,3500-3599,MINGLEWOOD,BLVD,-,1
6/19/16,8,Auto Theft,13D10,"Road, Street, or Sidewalk",7000-7099,VILLAGE,WAY,-,1
6/18/16,21,Theft,13D10,Apartment,2400-2499,LIDSTONE,-,-,1
6/19/16,0,Theft,13D10,Grocery Store or Supermarket Parking Lot,3100-3199,WOODRIDGE,DR,-,1
6/20/16,9,Theft,13D10,Highway or Freeway,7200-7299,IH 610,-,S,1
6/20/16,0,Robbery,13D10,"Road, Street, or Sidewalk",7100-7199,KINNEY,-,-,1
6/28/16,16,Robbery,13D20,Apartment,7900-7999,MORLEY,-,-,1
6/28/16,17,Burglary,13D20,Residence or House,7300-7399,BROCKLEY,LN,-,1
6/28/16,15,Theft,13D20,Clothing Store,8400-8499,GULF,FWY,-,1
6/28/16,6,Theft,13D20,Apartment Parking Lot,8700-8799,BROADWAY,ST,-,1
6/28/16,11,Theft,13D20,Department or Discount Store,6900-6999,BELLFORT,ST,-,1
6/28/16,10,Theft,13D20,"Road, Street, or Sidewalk",8700-8799,BROADWAY,ST,-,1
6/29/16,15,Aggravated Assault,13D20,Apartment,8400-8499,BROADWAY,ST,-,1
6/29/16,12,Burglary,13D20,Residence or House,6300-6399,HEFFERNAN,ST,-,1
6/29/16,2,Theft,13D20,"Hotel, Motel, Inn, Etc.",7900-7999,MOSLEY,RD,-,1
6/29/16,1,Theft,13D20,"Hotel, Motel, Inn, Etc.",7500-7599,MORLEY,-,-,1
6/29/16,8,Theft,13D20,"Hotel, Motel, Inn, Etc.",8700-8799,AIRPORT,BLVD,-,1
6/29/16,8,Robbery,13D20,Pool Hall or Game Room,7700-7799,BELLFORT,ST,-,1
6/29/16,16,Theft,13D20,Other Parking Lot,6800-6899,TELEPHONE,-,-,1
6/29/16,16,Theft,13D20,,8400-8499,GULF,FWY,-,1
6/29/16,19,Theft,13D20,Residence or House,8400-8499,DOVER,ST,-,1
6/30/16,19,Theft,13D20,"Other, Unknown, or Not Listed",8000-8099,PARK PLACE,BLVD,-,1
6/30/16,22,Robbery,13D20,Apartment Parking Lot,8400-8499,BROADWAY,ST,-,1
6/30/16,22,Robbery,13D20,Apartment Parking Lot,8500-8599,BROADWAY,ST,-,1
6/30/16,18,Aggravated Assault,13D20,Apartment Parking Lot,7000-7099,BELLFORT,ST,-,2
6/30/16,18,Aggravated Assault,13D20,Vehicle/Auto Sales/Lease/Auto Parts Store,9100-9199,AIRPORT,BLVD,-,1
6/30/16,15,Theft,13D20,Department or Discount Store,6900-6999,BELLFORT,ST,-,1
6/30/16,8,Theft,13D20,Service or Gas Station,7000-7099,TELEPHONE,-,-,1
6/30/16,8,Theft,13D20,"Hotel, Motel, Inn, Etc.",8700-8799,AIRPORT,BLVD,-,1
6/30/16,8,Burglary,13D20,Auto Repair,6900-6999,TELEPHONE,-,-,1
6/30/16,9,Robbery,13D20,Service or Gas Station,7700-7799,PARK PLACE,BLVD,-,1
6/30/16,9,Theft,13D20,Miscellaneous Business (Non-Specific),6700-6799,DIXIE,DR,-,1
6/30/16,9,Theft,13D20,Department or Discount Store,8000-8099,PARK PLACE,BLVD,-,1
6/22/16,17,Theft,13D20,Apartment,8700-8799,BROADWAY,ST,-,1
6/22/16,22,Burglary,13D20,Apartment,8800-8899,GLENCREST,ST,-,1
6/23/16,6,Auto Theft,13D20,Driveway,8600-8699,DILLON,ST,-,1
6/23/16,4,Auto Theft,13D20,Apartment Parking Lot,8500-8599,BROADWAY,ST,-,1
6/22/16,11,Robbery,13D20,"Road, Street, or Sidewalk",7500-7599,BELLFORT,ST,-,1
6/22/16,13,Robbery,13D20,Strip Business Center Parking Lot,6300-6399,TELEPHONE,-,-,1
6/22/16,11,Theft,13D20,Driveway,6200-6299,CHAFFIN,ST,-,1
6/22/16,10,Auto Theft,13D20,Apartment Parking Lot,8400-8499,BROADWAY,ST,-,1
6/22/16,10,Theft,13D20,Driveway,7700-7799,BUENA VISTA,-,-,1
6/22/16,10,Theft,13D20,Hotel or Motel Parking Lot,8700-8799,GULF,FWY,-,1
6/22/16,9,Burglary,13D20,"Church, Synagogue, or Temple",6800-6899,TELEPHONE,-,-,1
6/24/16,2,Aggravated Assault,13D20,Drug Store or Medical Supply,8300-8399,BROADWAY,ST,-,1
6/23/16,23,Robbery,13D20,Convenience Store,3900-3999,REVEILLE,ST,-,1
6/23/16,21,Theft,13D20,Grocery Store or Supermarket,6300-6399,TELEPHONE,-,-,1
6/23/16,18,Theft,13D20,Department or Discount Store,6900-6999,BELLFORT,ST,-,1
6/23/16,8,Theft,13D20,Driveway,7700-7799,MOLINE,-,-,1
6/23/16,11,Theft,13D20,Hotel or Motel Parking Lot,8700-8799,GULF,FWY,-,1
6/23/16,14,Burglary,13D20,Apartment,8100-8199,STONE,-,-,1
6/23/16,14,Robbery,13D20,Drug Store or Medical Supply,8300-8399,BROADWAY,ST,-,1
6/23/16,15,Burglary,13D20,Residence or House,7900-7999,GLENVISTA,ST,-,1
6/21/16,7,Theft,13D20,Driveway,6200-6299,LUCE,ST,-,1
6/22/16,5,Theft,13D20,Residence or House,6500-6599,FLAMINGO,DR,-,1
6/22/16,8,Theft,13D20,Apartment Parking Lot,8700-8799,BROADWAY,ST,-,1
6/22/16,7,Theft,13D20,Driveway,6700-6799,ROXBURY,RD,-,1
6/22/16,1,Aggravated Assault,13D20,Apartment,8400-8499,BROADWAY,ST,-,1
6/21/16,20,Aggravated Assault,13D20,Apartment Parking Lot,6300-6399,BELARBOR,ST,-,1
6/21/16,17,Auto Theft,13D20,Miscellaneous Business (Non-Specific),7900-7999,BELLFORT,ST,-,1
6/21/16,16,Theft,13D20,Miscellaneous Business (Non-Specific),6300-6399,TELEPHONE,-,-,1
6/24/16,5,Theft,13D20,Hotel or Motel Parking Lot,8700-8799,GULF,FWY,-,1
6/24/16,7,Theft,13D20,Residence or House,8700-8799,BROADWAY,ST,-,1
6/24/16,12,Aggravated Assault,13D20,Residence or House,7400-7499,EVANS,ST,-,1
6/24/16,21,Aggravated Assault,13D20,Police Station,5900-5999,BERNICE,-,-,1
6/25/16,0,Aggravated Assault,13D20,Residence or House,6600-6699,HERON,DR,-,1
6/25/16,0,Robbery,13D20,"Road, Street, or Sidewalk",6800-6899,ROXBURY,RD,-,1
6/25/16,7,Theft,13D20,Residence or House,6800-6899,WESTOVER,-,-,1
6/25/16,7,Theft,13D20,Hotel or Motel Parking Lot,7900-7999,MOSLEY,RD,-,1
6/25/16,17,Theft,13D20,Hotel or Motel Parking Lot,8600-8699,AIRPORT,BLVD,-,1
6/26/16,17,Auto Theft,13D20,"Church, Synagogue, or Temple Parking Lot",6800-6899,TELEPHONE,-,-,1
6/26/16,17,Auto Theft,13D20,Apartment Parking Lot,8700-8799,BROADWAY,ST,-,1
6/26/16,19,Theft,13D20,Hotel or Motel Parking Lot,7900-7999,MOSLEY,RD,-,1
6/26/16,20,Theft,13D20,Restaurant or Cafeteria Parking Lot,8400-8499,GULF,FWY,-,1
6/26/16,10,Theft,13D20,Hotel or Motel Parking Lot,7900-7999,MOSLEY,RD,-,1
6/26/16,14,Auto Theft,13D20,Apartment Parking Lot,8500-8599,BROADWAY,ST,-,1
6/26/16,13,Aggravated Assault,13D20,Residence or House,6000-6099,TROPICAL,WAY,-,1
6/26/16,12,Theft,13D20,Apartment Parking Lot,7900-7999,BELLFORT,ST,-,1
6/26/16,11,Burglary,13D20,Apartment,8700-8799,BROADWAY,ST,-,1
6/27/16,11,Auto Theft,13D20,"Road, Street, or Sidewalk",6700-6799,REED,RD,-,1
6/27/16,14,Theft,13D20,Department or Discount Store,6200-6299,TELEPHONE,-,-,1
6/27/16,22,Robbery,13D20,Restaurant or Cafeteria Parking Lot,6400-6499,TELEPHONE,-,-,1
6/27/16,21,Robbery,13D20,Apartment Parking Lot,8200-8299,BROADWAY,ST,-,1
6/27/16,19,Aggravated Assault,13D20,Apartment,8700-8799,BROADWAY,ST,-,1
6/27/16,15,Theft,13D20,Hotel or Motel Parking Lot,9100-9199,GULF,FWY,-,1
6/7/16,18,Theft,13D20,Restaurant or Cafeteria Parking Lot,6400-6499,TELEPHONE,-,-,1
6/7/16,19,Burglary,13D20,Residence or House,8200-8299,COLGATE,-,-,1
6/7/16,14,Aggravated Assault,13D20,Residence or House,8300-8399,GLENVISTA,ST,-,1
6/7/16,16,Theft,13D20,Drug Store or Medical Supply,8300-8399,BROADWAY,ST,-,1
6/7/16,16,Aggravated Assault,13D20,Restaurant or Cafeteria Parking Lot,7400-7499,BELLFORT,ST,-,1
6/7/16,16,Burglary,13D20,Residence or House,8100-8199,GLENSCOT,-,-,1
6/7/16,12,Theft,13D20,Other Parking Lot,4000-4099,BROADWAY,ST,-,1
6/7/16,10,Burglary,13D20,Apartment,8900-8999,GLENCREST,ST,-,1
6/8/16,14,Theft,13D20,"Road, Street, or Sidewalk",7700-7799,DROUET,ST,-,1
6/8/16,8,Robbery,13D20,Apartment,8600-8699,BROADWAY,ST,-,1
6/8/16,13,Theft,13D20,Residence or House,8300-8399,GLEN VALLEY,DR,-,1
6/9/16,23,Auto Theft,13D20,Restaurant or Cafeteria Parking Lot,8300-8399,GULF,FWY,-,1
6/9/16,13,Theft,13D20,Restaurant or Cafeteria Parking Lot,8600-8699,GULF,FWY,-,1
6/9/16,9,Burglary,13D20,Residence or House,7700-7799,DIXIE,DR,-,1
6/9/16,11,Auto Theft,13D20,Service or Gas Station,8600-8699,AIRPORT,BLVD,-,1
6/5/16,0,Burglary,13D20,Apartment,8700-8799,BROADWAY,ST,-,1
6/4/16,23,Theft,13D20,Apartment Parking Lot,7900-7999,BELLFORT,ST,-,1
6/5/16,12,Aggravated Assault,13D20,Restaurant or Cafeteria Parking Lot,8600-8699,BROADWAY,ST,-,1
6/4/16,15,Theft,13D20,Restaurant or Cafeteria Parking Lot,8500-8599,GULF,FWY,-,1
6/4/16,19,Theft,13D20,Apartment,8600-8699,BROADWAY,ST,-,1
6/4/16,6,Robbery,13D20,"Road, Street, or Sidewalk",3900-3999,BROADWAY,ST,-,1
6/4/16,9,Theft,13D20,Apartment Parking Lot,8800-8899,GLENCREST,ST,-,1
6/4/16,9,Auto Theft,13D20,Apartment Parking Lot,8400-8499,BROADWAY,ST,-,1
6/3/16,23,Robbery,13D20,Service or Gas Station,3900-3999,REVEILLE,ST,-,1
6/7/16,8,Theft,13D20,"Road, Street, or Sidewalk",7600-7699,DIXIE,DR,-,1
6/6/16,18,Theft,13D20,,6800-6899,RIDGEWAY,DR,-,1
6/6/16,14,Theft,13D20,Grocery Store or Supermarket,8200-8299,BROADWAY,ST,-,1
6/5/16,14,Theft,13D20,Apartment Parking Lot,8200-8299,STONE,-,-,1
6/6/16,9,Burglary,13D20,Apartment,8500-8599,BROADWAY,ST,-,1
6/6/16,11,Aggravated Assault,13D20,Apartment,8700-8799,BROADWAY,ST,-,1
6/2/16,6,Auto Theft,13D20,"Road, Street, or Sidewalk",6000-6099,LEDBETTER,-,-,1
6/1/16,13,Theft,13D20,Apartment Parking Lot,8700-8799,BROADWAY,ST,-,1
6/1/16,13,Theft,13D20,Hotel or Motel Parking Lot,9100-9199,GULF,FWY,-,1
6/1/16,11,Burglary,13D20,Apartment,8900-8999,BROADWAY,ST,-,1
6/1/16,10,Theft,13D20,"Hotel, Motel, Inn, Etc.",7900-7999,MOSLEY,RD,-,1
6/19/16,23,Burglary,13D20,Apartment,8700-8799,BROADWAY,ST,-,1
6/20/16,7,Theft,13D20,Apartment Parking Lot,8800-8899,GLENCREST,ST,-,1
6/19/16,17,Auto Theft,13D20,"Road, Street, or Sidewalk",8500-8599,ANACORTES,ST,-,1
6/19/16,20,Theft,13D20,Hotel or Motel Parking Lot,8600-8699,AIRPORT,BLVD,-,1
6/19/16,0,Auto Theft,13D20,,6800-6899,BELLFORT,ST,-,1
6/18/16,15,Robbery,13D20,"Pawn, Resale Shop, or Flea Market",8300-8399,BROADWAY,ST,-,1
6/18/16,15,Theft,13D20,Drug Store or Medical Supply,6100-6199,TELEPHONE,-,-,1
6/19/16,16,Burglary,13D20,Residence or House,6800-6899,FLAMINGO,DR,-,1
6/17/16,16,Theft,13D20,Apartment,8600-8699,BROADWAY,ST,-,1
6/18/16,10,Theft,13D20,Hotel or Motel Parking Lot,8700-8799,AIRPORT,BLVD,-,1
6/18/16,12,Auto Theft,13D20,Apartment Parking Lot,6200-6299,WALTRIP,-,-,1
6/11/16,10,Theft,13D20,Grocery Store or Supermarket Parking Lot,6300-6399,TELEPHONE,-,-,1
6/10/16,23,Burglary,13D20,Apartment,8900-8999,BROADWAY,ST,-,1
6/11/16,6,Auto Theft,13D20,Apartment Parking Lot,4000-4099,BROADWAY,ST,-,1
6/11/16,8,Theft,13D20,Hotel or Motel Parking Lot,7900-7999,MOSLEY,RD,-,1
6/11/16,8,Auto Theft,13D20,Apartment Parking Lot,7900-7999,BELLFORT,ST,-,1
6/10/16,9,Theft,13D20,Residence or House,8200-8299,DOVER,ST,-,1
6/10/16,7,Theft,13D20,Bus Stop,8700-8799,BROADWAY,ST,-,1
6/10/16,3,Auto Theft,13D20,Convenience Store,7700-7799,PARK PLACE,BLVD,-,1
6/10/16,7,Auto Theft,13D20,Residence or House,7500-7599,EL RANCHO,ST,-,1
6/10/16,16,Aggravated Assault,13D20,Apartment,8400-8499,BROADWAY,ST,-,1
6/10/16,18,Theft,13D20,"Road, Street, or Sidewalk",6200-6299,REED,RD,-,1
6/10/16,13,Robbery,13D20,Car Wash,5900-5999,TELEPHONE,-,-,1
6/10/16,15,Theft,13D20,Residence or House,7300-7399,STANWICK,DR,-,1
6/10/16,16,Theft,13D20,"Pawn, Resale Shop, or Flea Market",8300-8399,BROADWAY,ST,-,1
6/13/16,0,Murder,13D20,Apartment,8700-8799,BROADWAY,ST,-,1
6/13/16,14,Burglary,13D20,Apartment,7900-7999,BELLFORT,ST,-,1
6/13/16,11,Theft,13D20,Apartment Parking Lot,7600-7699,PECAN VILLAS,DR,-,1
6/12/16,2,Burglary,13D20,Apartment,7900-7999,MORLEY,-,-,1
6/12/16,1,Auto Theft,13D20,Residence or House,8600-8699,MORLEY,-,-,1
6/12/16,0,Robbery,13D20,Restaurant or Cafeteria,7500-7599,PARK PLACE,BLVD,-,1
6/11/16,18,Auto Theft,13D20,Apartment Parking Lot,7500-7599,PARK PLACE,BLVD,-,1
6/11/16,18,Theft,13D20,Restaurant or Cafeteria Parking Lot,3900-3999,REVEILLE,ST,-,1
6/12/16,12,Aggravated Assault,13D20,Service or Gas Station,8800-8899,BROADWAY,ST,-,1
6/12/16,14,Auto Theft,13D20,Apartment Parking Lot,8800-8899,GULF,FWY,-,1
6/16/16,20,Theft,13D20,Service or Gas Station,8600-8699,AIRPORT,BLVD,-,1
6/16/16,22,Theft,13D20,Restaurant or Cafeteria Parking Lot,9200-9299,GULF,FWY,-,1
6/16/16,22,Burglary,13D20,Apartment,8900-8999,BROADWAY,ST,-,1
6/17/16,8,Robbery,13D20,Service or Gas Station,8600-8699,AIRPORT,BLVD,-,1
6/17/16,8,Robbery,13D20,Apartment Parking Lot,8800-8899,GLENCREST,ST,-,1
6/17/16,10,Theft,13D20,Convenience Store Parking Lot,3900-3999,BROADWAY,ST,-,1
6/17/16,9,Theft,13D20,Apartment Parking Lot,8500-8599,BROADWAY,ST,-,1
6/17/16,11,Theft,13D20,"Hotel, Motel, Inn, Etc.",8600-8699,AIRPORT,BLVD,-,1
6/16/16,0,Theft,13D20,"Hotel, Motel, Inn, Etc.",7900-7999,MOSLEY,RD,-,1
6/15/16,18,Theft,13D20,Apartment Parking Lot,7500-7599,DROUET,ST,-,1
6/15/16,18,Robbery,13D20,Grocery Store or Supermarket,7500-7599,BELLFORT,ST,-,1
6/16/16,13,Theft,13D20,Apartment Parking Lot,8800-8899,GLENCREST,ST,-,1
6/16/16,11,Theft,13D20,Residence or House,8400-8499,MEADVILLE,ST,-,1
6/13/16,18,Theft,13D20,Apartment Parking Lot,8900-8999,BROADWAY,ST,-,1
6/13/16,22,Auto Theft,13D20,"Stadium, Sports Arena, Race Track",7700-7799,MORLEY,-,-,1
6/13/16,23,Burglary,13D20,"Physician, Doctor, Dentist's Office",7400-7499,PARK PLACE,BLVD,-,1
6/14/16,0,Auto Theft,13D20,Apartment Parking Lot,8500-8599,BROADWAY,ST,-,1
6/14/16,8,Theft,13D20,Driveway,7700-7799,PECAN VILLAS,DR,-,1
6/15/16,17,Theft,13D20,Apartment Parking Lot,7000-7099,BELLFORT,ST,-,1
6/15/16,17,Theft,13D20,Clothing Store,8200-8299,BROADWAY,ST,-,1
6/15/16,10,Auto Theft,13D20,Apartment Parking Lot,7900-7999,MORLEY,-,-,1
6/15/16,9,Theft,13D20,"Hotel, Motel, Inn, Etc.",7900-7999,MOSLEY,RD,-,1
6/15/16,5,Theft,13D20,Driveway,6500-6599,LYNDHURST,DR,-,1
6/24/16,10,Theft,13D30,Other Parking Lot,8300-8399,TELEPHONE,-,-,1
6/3/16,12,Aggravated Assault,13D30,Apartment Parking Lot,7100-7199,AIRPORT,BLVD,-,2
6/6/16,16,Theft,13D30,Vehicle/Auto Sales/Lease/Auto Parts Store,8200-8299,KOPMAN,DR,-,1
6/3/16,22,Robbery,13D30,Apartment Parking Lot,7100-7199,TELEPHONE,-,-,1
6/4/16,21,Theft,13D30,"Road, Street, or Sidewalk",8100-8199,BRANIFF,-,-,1
6/15/16,13,Auto Theft,13D30,"Road, Street, or Sidewalk",8800-8899,TEWANTIN,-,-,1
6/14/16,15,Theft,13D30,Commercial Parking Lot or Garage,9000-9099,MONROE,RD,-,1
6/18/16,15,Theft,13D30,Vehicle/Auto Sales/Lease/Auto Parts Store,8300-8399,TELEPHONE,-,-,1
6/24/16,12,Theft,13D40,Driveway,8300-8399,GARDEN PARKS,DR,-,1
6/24/16,7,Theft,13D40,Convenience Store,8400-8499,SAM HOUSTON,PKWY,S,1
6/25/16,16,Theft,13D40,Driveway,8200-8299,FOLKSTONE,LN,-,1
6/25/16,11,Auto Theft,13D40,Other Parking Lot,11100-11199,MONROE,RD,-,1
6/27/16,6,Theft,13D40,Driveway,10800-10899,TELEPHONE,-,-,1
6/27/16,9,Auto Theft,13D40,Apartment Parking Lot,7900-7999,SAM HOUSTON,PKWY,S,1
6/26/16,10,Theft,13D40,"Other, Unknown, or Not Listed",8400-8499,SAM HOUSTON,PKWY,S,1
6/25/16,20,Rape,13D40,Apartment,8500-8599,SAM HOUSTON,PKWY,S,1
6/26/16,7,Theft,13D40,Convenience Store,7800-7899,SAM HOUSTON,PKWY,-,1
6/21/16,17,Theft,13D40,Department or Discount Store,8500-8599,SAM HOUSTON,PKWY,S,1
6/21/16,20,Theft,13D40,,10600-10699,TELEPHONE,RD,-,1
6/20/16,16,Theft,13D40,"Theatres, Dinner Theaters, Auditoriums",8400-8499,SAM HOUSTON,PKWY,S,1
6/23/16,20,Burglary,13D40,Residence or House,8000-8099,TAVENOR,LN,-,1
6/22/16,14,Theft,13D40,Other Parking Lot,8400-8499,SAM HOUSTON,PKWY,S,1
6/22/16,17,Burglary,13D40,Residence or House,8000-8099,BOTANY,LN,-,1
6/30/16,9,Theft,13D40,Department or Discount Store,8000-8099,FUQUA,ST,-,1
6/30/16,20,Theft,13D40,Department or Discount Store,8500-8599,SAM HOUSTON,PKWY,-,1
6/29/16,19,Theft,13D40,Department or Discount Store,8000-8099,FUQUA,ST,-,1
6/29/16,16,Theft,13D40,Liquor Store,7700-7799,ALMEDA GENOA,RD,-,1
6/30/16,4,Burglary,13D40,Check Cashing Places,9700-9799,TELEPHONE,-,-,1
6/29/16,15,Theft,13D40,"Furniture, Appliances, Radios, TV Store",10300-10399,TELEPHONE,-,-,1
6/28/16,11,Theft,13D40,Miscellaneous Business (Non-Specific),8000-8099,FUQUA,ST,-,1
6/28/16,11,Robbery,13D40,Apartment Parking Lot,10900-10999,TELEPHONE,-,-,1
6/4/16,21,Theft,13D40,Convenience Store,8500-8599,SAM HOUSTON,PKWY,S,1
6/5/16,10,Theft,13D40,Apartment Parking Lot,10900-10999,TELEPHONE,-,-,1
6/5/16,7,Theft,13D40,Apartment Parking Lot,10200-10299,TELEPHONE,RD,-,1
6/4/16,9,Burglary,13D40,Apartment,7900-7999,SAM HOUSTON,PKWY,S,1
6/3/16,20,Theft,13D40,Other Parking Lot,8500-8599,SAM HOUSTON,PKWY,S,1
6/6/16,21,Burglary,13D40,Residence or House,10600-10699,BALLANTINE,ST,-,1
6/5/16,15,Auto Theft,13D40,Driveway,8000-8099,CATALINA,LN,-,1
6/3/16,8,Auto Theft,13D40,Miscellaneous Business (Non-Specific),9500-9599,MONROE,RD,-,1
6/2/16,8,Robbery,13D40,Residence or House,7700-7799,KAREN ROSE,ST,-,1
6/1/16,19,Theft,13D40,Department or Discount Store,8000-8099,FUQUA,ST,-,1
6/1/16,7,Theft,13D40,"Road, Street, or Sidewalk",7700-7799,ARROWHEAD,LN,-,1
6/9/16,17,Burglary,13D40,Residence or House,7700-7799,WAYFARER,LN,-,1
6/8/16,13,Theft,13D40,Service or Gas Station,11100-11199,MONROE,RD,-,1
6/8/16,10,Theft,13D40,Apartment Parking Lot,10900-10999,TELEPHONE,-,-,1
