Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2/28/16,2,Theft,10H60,"Road, Street, or Sidewalk",3000-3099,BLODGETT,ST,-,1
2/28/16,2,Theft,10H60,"Road, Street, or Sidewalk",3100-3199,BLODGETT,ST,-,1
2/28/16,8,Theft,10H60,Bar or Night Club Parking Lot,3300-3399,DIXIE,DR,-,1
2/28/16,15,Burglary,10H60,Residence or House,5500-5599,ARDMORE,ST,-,1
2/28/16,16,Burglary,10H60,Residence or House,4000-4099,CHARLESTON,-,-,1
2/28/16,17,Theft,10H60,Convenience Store Parking Lot,4300-4399,OLD SPANISH,TRL,-,1
2/27/16,1,Theft,10H60,"Road, Street, or Sidewalk",4700-4799,DOWLING,ST,-,1
2/27/16,0,Theft,10H60,Restaurant or Cafeteria Parking Lot,3600-3699,OLD SPANISH,TRL,-,1
2/25/16,21,Burglary,10H60,Residence or House,4400-4499,ROSENEATH,DR,N,1
2/25/16,18,Theft,10H60,Residence or House,6400-6499,PEERLESS,-,-,1
2/26/16,15,Theft,10H60,"Road, Street, or Sidewalk",2400-2499,ARBOR,ST,-,1
2/25/16,11,Burglary,10H60,Residence or House,3800-3899,MACGREGOR,WAY,N,1
2/25/16,12,Theft,10H60,Other Parking Lot,3900-3999,SCOTT,ST,-,1
2/24/16,19,Auto Theft,10H60,"Road, Street, or Sidewalk",3700-3799,ODIN,CT,-,1
2/24/16,21,Robbery,10H60,Construction Site,3600-3699,RIO VISTA,-,-,1
2/23/16,17,Burglary,10H60,Residence or House,4300-4399,HARVEST,LN,-,1
2/14/16,22,Robbery,10H70,Bar or Night Club Parking Lot,5100-5199,ALMEDA,RD,-,1
2/15/16,0,Rape,10H70,Residence or House,UNK,UNKNOWN,-,-,1
2/15/16,13,Burglary,10H70,Apartment,2900-2999,OLD SPANISH,TRL,-,1
2/15/16,17,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
2/14/16,13,Auto Theft,10H70,Residence or House,2000-2099,HOLCOMBE,BLVD,-,1
2/13/16,21,Burglary,10H70,Apartment,7000-7099,ALMEDA,RD,-,1
2/13/16,17,Aggravated Assault,10H70,Other Parking Lot,2800-2899,OLD SPANISH,TRL,-,1
2/11/16,12,Theft,10H70,Commercial Building,1200-1299,HERMANN,DR,-,1
2/11/16,15,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
2/12/16,4,Theft,10H70,Hospital,6700-6799,BERTNER,AVE,-,1
2/12/16,9,Burglary,10H70,Commercial Building,5200-5299,CAROLINE,ST,-,1
2/12/16,13,Theft,10H70,Restaurant or Cafeteria Parking Lot,2400-2499,MACGREGOR,WAY,S,1
2/13/16,8,Theft,10H70,"Other, Unknown, or Not Listed",2200-2299,SOUTHMORE,BLVD,-,1
2/12/16,15,Theft,10H70,Commercial Parking Lot or Garage,6400-6499,FANNIN,ST,-,1
2/19/16,19,Burglary,10H70,Residence or House,1400-1499,ROSEWOOD,-,-,1
2/19/16,11,Theft,10H70,Commercial Parking Lot or Garage,2100-2199,HOLCOMBE,BLVD,-,1
2/19/16,9,Theft,10H70,Commercial Parking Lot or Garage,6200-6299,HERMANN PARK,DR,-,1
2/19/16,16,Theft,10H70,Other Parking Lot,6000-6099,HERMANN PARK,DR,-,1
2/18/16,17,Theft,10H70,Hospital Parking Lot,1400-1499,CAMBRIDGE,ST,-,1
2/18/16,10,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
2/18/16,12,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
2/18/16,13,Theft,10H70,Hospital,6700-6799,FANNIN,ST,-,1
2/18/16,14,Burglary,10H70,Apartment,1800-1899,EWING,ST,-,1
2/18/16,15,Theft,10H70,Hospital,7200-7299,CAMBRIDGE,ST,-,1
2/15/16,21,Aggravated Assault,10H70,"Field, Woods, Forest, Park",6000-6099,FANNIN,ST,-,1
2/17/16,12,Theft,10H70,"Church, Synagogue, or Temple Parking Lot",6000-6099,FANNIN,ST,-,1
2/17/16,16,Theft,10H70,Driveway,1900-1999,WYNDALE,-,-,1
2/17/16,17,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
2/17/16,20,Theft,10H70,Driveway,5300-5399,JACKSON,ST,-,1
2/18/16,5,Burglary,10H70,Miscellaneous Business (Non-Specific),1200-1299,HERMANN,DR,-,1
2/20/16,18,Theft,10H70,Residence or House,2200-2299,RIVERSIDE,DR,-,1
2/20/16,19,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6000-6099,FANNIN,ST,-,1
2/20/16,21,Theft,10H70,Other Parking Lot,2100-2199,BINZ,ST,-,1
2/20/16,23,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
2/22/16,10,Theft,10H70,Other Parking Lot,1500-1599,BINZ,ST,-,1
2/22/16,3,Burglary,10H70,Grocery Store or Supermarket,5200-5299,ALMEDA,RD,-,1
2/21/16,15,Theft,10H70,Other Parking Lot,5200-5299,ALMEDA,RD,-,1
2/22/16,15,Theft,10H70,Bus Station,6900-6999,FANNIN,ST,-,1
2/22/16,16,Theft,10H70,Apartment Parking Lot,7000-7099,ALMEDA,RD,-,1
2/1/16,14,Theft,10H70,Service or Gas Station,5200-5299,ALMEDA,RD,-,1
2/1/16,16,Theft,10H70,Commercial Parking Lot or Garage,1400-1499,CAMBRIDGE,ST,-,1
2/2/16,19,Theft,10H70,Hospital,6700-6799,FANNIN,ST,-,1
2/2/16,20,Burglary,10H70,Residence or House,UNK,HERMANN PARK,CT,-,2
2/2/16,10,Theft,10H70,"Gym, Recreat, Club House, Indoor Pool, Spa",6300-6399,ALMEDA,RD,-,1
2/2/16,10,Aggravated Assault,10H70,Hospital,2800-2899,MACGREGOR,WAY,S,1
2/2/16,6,Burglary,10H70,Apartment Rental Office,2800-2899,OLD SPANISH,TRL,-,1
2/2/16,6,Theft,10H70,Driveway,1300-1399,MACGREGOR,WAY,N,1
2/2/16,9,Theft,10H70,Restaurant or Cafeteria Parking Lot,3200-3299,HOLCOMBE,BLVD,-,1
2/5/16,1,Aggravated Assault,10H70,"Road, Street, or Sidewalk",6400-6499,FANNIN,ST,-,1
2/4/16,18,Theft,10H70,Office Building,1200-1299,BINZ,ST,-,1
2/4/16,9,Theft,10H70,Hospital,1500-1599,TAUB LOOP,-,-,1
2/4/16,11,Aggravated Assault,10H70,Hospital,6500-6599,FANNIN,ST,-,1
2/4/16,12,Theft,10H70,"Road, Street, or Sidewalk",2900-2999,OLD SPANISH,TRL,-,1
2/4/16,13,Robbery,10H70,"Road, Street, or Sidewalk",1300-1399,EWING,ST,-,1
2/6/16,8,Theft,10H70,Driveway,1800-1899,SOUTHMORE,BLVD,-,1
2/5/16,14,Theft,10H70,Other Parking Lot,6100-6199,HERMANN PARK,DR,-,1
2/5/16,12,Burglary,10H70,Construction Site,5700-5799,ALMEDA,RD,-,1
2/5/16,12,Robbery,10H70,"Parks and Recreation, Zoo, Swimming Pool",6400-6499,FANNIN,ST,-,1
2/8/16,9,Aggravated Assault,10H70,"Parks and Recreation, Zoo, Swimming Pool",6000-6099,FANNIN,ST,-,1
2/7/16,13,Theft,10H70,Driveway,6300-6399,MYSTIC MEADOW,-,W,1
2/6/16,15,Theft,10H70,High School,3100-3199,SHENANDOAH,-,-,1
2/6/16,13,Theft,10H70,Apartment Parking Lot,1300-1399,BINZ,ST,-,1
2/9/16,8,Robbery,10H70,"Road, Street, or Sidewalk",1500-1599,TAUB LOOP,-,-,1
2/10/16,15,Theft,10H70,Other Parking Lot,6200-6299,HERMANN PARK,DR,-,1
2/9/16,14,Auto Theft,10H70,"Road, Street, or Sidewalk",4400-4499,LA BRANCH,-,-,1
2/9/16,14,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
2/10/16,16,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
2/10/16,17,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
2/24/16,21,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
2/24/16,20,Theft,10H70,"Road, Street, or Sidewalk",1100-1199,MACGREGOR,WAY,N,1
2/26/16,15,Theft,10H70,Restaurant or Cafeteria Parking Lot,2100-2199,HOLCOMBE,BLVD,-,1
2/26/16,15,Theft,10H70,"Other, Unknown, or Not Listed",2400-2499,MACGREGOR,WAY,S,1
2/26/16,15,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK,DR,-,1
2/26/16,13,Theft,10H70,Residence or House,1300-1399,HERMANN,DR,-,1
2/26/16,11,Burglary,10H70,Apartment,1800-1899,PALM,-,-,1
2/25/16,19,Theft,10H70,Warehouse,3000-3099,DIXIE,DR,-,1
2/25/16,20,Theft,10H70,Service or Gas Station,2400-2499,OLD SPANISH,TRL,-,1
2/26/16,18,Theft,10H70,,6400-6499,FANNIN,ST,-,1
2/26/16,18,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
2/26/16,17,Theft,10H70,Other Parking Lot,6200-6299,HERMANN PARK,DR,-,1
2/27/16,14,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6500-6599,ALMEDA,RD,-,1
2/28/16,12,Theft,10H70,Other Parking Lot,2000-2099,HERMANN,DR,-,1
2/28/16,1,Aggravated Assault,10H70,"Road, Street, or Sidewalk",1600-1699,CAMBRIDGE,ST,-,1
2/22/16,16,Theft,10H80,"Road, Street, or Sidewalk",1600-1699,MILFORD,-,-,1
2/23/16,9,Theft,10H80,Residence or House,2200-2299,WATTS,-,-,1
2/23/16,8,Burglary,10H80,Drug Store or Medical Supply,4900-4999,MAIN,ST,-,1
2/21/16,21,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
2/22/16,7,Auto Theft,10H80,Driveway,2200-2299,SWIFT,BLVD,-,1
2/21/16,1,Theft,10H80,"Road, Street, or Sidewalk",5700-5799,KIRBY,DR,-,1
2/21/16,3,Theft,10H80,Bar or Night Club,2500-2599,NOTTINGHAM,-,-,1
2/21/16,8,Theft,10H80,"Road, Street, or Sidewalk",4700-4799,GRAUSTARK,-,-,1
2/17/16,22,Theft,10H80,Strip Business Center Parking Lot,2400-2499,TIMES,BLVD,-,1
2/17/16,17,Auto Theft,10H80,,4100-4199,GREENBRIAR,DR,-,1
2/17/16,13,Theft,10H80,Strip Business Center Parking Lot,6200-6299,KIRBY,DR,-,1
2/17/16,9,Theft,10H80,Apartment,1400-1499,MILFORD,ST,-,1
2/17/16,10,Theft,10H80,Apartment Parking Lot,1100-1199,BERTHEA,ST,-,1
2/17/16,11,Burglary,10H80,Residence or House,2000-2099,ADDISON,RD,-,1
2/16/16,22,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
2/15/16,22,Theft,10H80,Commercial Parking Lot or Garage,2100-2199,HOLCOMBE,BLVD,W,1
2/16/16,11,Burglary,10H80,Residence or House,7000-7099,MONTCLAIR,DR,-,1
2/16/16,10,Theft,10H80,Commercial Parking Lot or Garage,2200-2299,MARONEAL,-,-,1
2/16/16,10,Theft,10H80,Driveway,2400-2499,DORRINGTON,ST,-,1
2/18/16,17,Theft,10H80,Residence or House,2500-2599,SWIFT,BLVD,-,1
2/18/16,16,Theft,10H80,Driveway,1100-1199,MILFORD,ST,-,1
2/18/16,19,Auto Theft,10H80,"Road, Street, or Sidewalk",6700-6799,TRAVIS,-,-,1
2/19/16,14,Burglary,10H80,Residence or House,2300-2399,QUENBY,-,-,1
2/19/16,14,Theft,10H80,Convenience Store Parking Lot,6400-6499,MAIN,ST,-,1
2/19/16,9,Theft,10H80,Other Parking Lot,2500-2599,DUNSTAN,RD,-,1
2/19/16,11,Theft,10H80,Residence or House,2400-2499,DUNSTAN,RD,-,1
2/19/16,20,Theft,10H80,Restaurant or Cafeteria Parking Lot,5500-5599,MORNINGSIDE,DR,-,1
2/12/16,17,Burglary,10H80,Garage or Carport,2500-2599,DRYDEN,RD,-,1
2/13/16,0,Theft,10H80,Commercial Parking Lot or Garage,2400-2499,UNIVERSITY,BLVD,-,1
2/12/16,22,Burglary,10H80,Residence or House,2200-2299,WATTS,-,-,1
2/13/16,14,Auto Theft,10H80,Driveway,2000-2099,BANKS,ST,-,1
2/12/16,11,Theft,10H80,Residence or House,2500-2599,DRYDEN,RD,-,1
2/12/16,9,Theft,10H80,Commercial Parking Lot or Garage,2500-2599,TANGLEY,-,-,1
2/12/16,7,Theft,10H80,Residence or House,1200-1299,BANKS,ST,-,1
2/11/16,16,Theft,10H80,"Church, Synagogue, or Temple Parking Lot",5400-5499,GREENBRIAR,DR,-,1
2/13/16,17,Theft,10H80,Apartment Parking Lot,4900-4999,MONTROSE,BLVD,-,1
2/13/16,18,Theft,10H80,"Gym, Recreat, Club House, Indoor Pool, Spa",4100-4199,GREENBRIAR,DR,-,1
2/14/16,0,Burglary,10H80,"Vacant Single Occ Resd(House,Townhs,Dplex)",2200-2299,MACARTHUR,-,-,1
2/14/16,10,Theft,10H80,Residence or House,2400-2499,QUENBY,-,-,1
2/15/16,15,Theft,10H80,Specialty Store (Non-Specific),2400-2499,RICE,BLVD,-,1
2/15/16,13,Burglary,10H80,Residence or House,5300-5399,INSTITUTE,LN,-,1
2/15/16,14,Theft,10H80,Residence or House,2300-2399,QUENBY,-,-,1
2/14/16,19,Theft,10H80,Residence or House,14700-14799,DEL MONTE NORTE,-,-,1
2/10/16,15,Auto Theft,10H80,Commercial Parking Lot or Garage,1700-1799,SUNSET,BLVD,-,1
2/10/16,23,Theft,10H80,Strip Business Center Parking Lot,2400-2499,BISSONNET,ST,-,1
2/9/16,19,Theft,10H80,Restaurant or Cafeteria Parking Lot,2400-2499,TIMES,BLVD,-,1
2/10/16,10,Theft,10H80,Restaurant or Cafeteria Parking Lot,2400-2499,TIMES,BLVD,-,1
2/8/16,23,Theft,10H80,Commercial Parking Lot or Garage,2100-2199,HOLCOMBE,BLVD,W,1
2/8/16,20,Theft,10H80,Other Parking Lot,5400-5499,MORNINGSIDE,DR,-,1
2/8/16,18,Theft,10H80,"Church, Synagogue, or Temple",6400-6499,GREENBRIAR,DR,-,1
2/7/16,21,Theft,10H80,Restaurant or Cafeteria Parking Lot,5400-5499,KELVIN,DR,-,1
2/8/16,13,Theft,10H80,High Rise,5000-5099,MONTROSE,BLVD,-,1
2/8/16,10,Theft,10H80,Residence or House,2300-2399,DRYDEN,RD,-,1
2/5/16,8,Burglary,10H80,Commercial Building,4900-4999,MAIN,ST,-,1
2/5/16,23,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
2/5/16,17,Theft,10H80,Driveway,5300-5399,ASHBY,ST,-,1
2/4/16,12,Theft,10H80,Residence or House,5200-5299,MORNINGSIDE,DR,-,1
2/4/16,15,Theft,10H80,,2400-2499,UNIVERSITY,BLVD,-,1
2/4/16,16,Burglary,10H80,Residence or House,2500-2599,DRYDEN,RD,-,1
2/4/16,8,Theft,10H80,Construction Site,1200-1299,BARTLETT,ST,-,1
2/5/16,0,Theft,10H80,"Road, Street, or Sidewalk",2500-2599,RICE,BLVD,-,1
2/4/16,21,Theft,10H80,Apartment Parking Lot,1600-1699,SUNSET,BLVD,-,1
2/1/16,22,Theft,10H80,Strip Business Center Parking Lot,2400-2499,BISSONNET,ST,-,1
2/2/16,20,Burglary,10H80,"Vacant Single Occ Resd(House,Townhs,Dplex)",4900-4999,LOUISIANA,ST,-,1
2/2/16,21,Burglary,10H80,Apartment,2200-2299,MARONEAL,-,-,1
2/2/16,11,Burglary,10H80,Residence or House,2100-2199,MACARTHUR,-,-,1
2/2/16,23,Theft,10H80,Other Parking Lot,5500-5599,MORNINGSIDE,DR,-,1
2/1/16,8,Theft,10H80,Residence or House,2400-2499,NORTH,BLVD,-,1
2/28/16,7,Burglary,10H80,Residence or House,5200-5299,DUNLAVY,-,-,1
2/28/16,6,Burglary,10H80,Service or Gas Station,2300-2399,HOLCOMBE,BLVD,W,1
2/28/16,20,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
2/29/16,19,Theft,10H80,"Road, Street, or Sidewalk",2000-2099,DRYDEN,RD,-,1
2/29/16,0,Theft,10H80,Strip Business Center Parking Lot,2400-2499,UNIVERSITY,BLVD,-,1
2/27/16,10,Theft,10H80,Construction Site,2100-2199,HOLCOMBE,BLVD,W,1
2/27/16,11,Theft,10H80,Hospital Parking Lot,6900-6999,MAIN,ST,-,1
2/26/16,20,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,TIMES,BLVD,-,1
2/26/16,21,Theft,10H80,Restaurant or Cafeteria,6200-6299,KIRBY,DR,-,1
2/26/16,22,Theft,10H80,Bar or Night Club Parking Lot,2500-2599,WROXTON,RD,-,1
2/25/16,21,Theft,10H80,Strip Business Center Parking Lot,2400-2499,RICE,BLVD,-,1
2/25/16,21,Theft,10H80,"Road, Street, or Sidewalk",4400-4499,MORNINGSIDE,DR,-,1
2/26/16,15,Theft,10H80,Commercial Parking Lot or Garage,4900-4999,MONTROSE,BLVD,-,1
2/26/16,14,Burglary,10H80,Residence or House,2000-2099,ALBANS,RD,-,1
2/24/16,21,Theft,10H80,Specialty Store (Non-Specific),5500-5599,MORNINGSIDE,DR,-,1
2/24/16,14,Theft,10H80,Bar or Night Club Parking Lot,2300-2399,BISSONNET,ST,-,1
2/25/16,13,Burglary,10H80,Apartment,2500-2599,BELLEFONTAINE,ST,-,1
2/25/16,11,Theft,10H80,Residence or House,200-299,PORTLAND,-,-,1
2/25/16,11,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
2/25/16,8,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
2/23/16,16,Theft,10H80,Apartment Parking Lot,1100-1199,BERTHEA,ST,-,1
2/24/16,7,Auto Theft,10H80,"Road, Street, or Sidewalk",1700-1799,BANKS,ST,-,1
2/24/16,9,Burglary,10H80,Garage or Carport,2200-2299,MARONEAL,-,-,1
2/24/16,11,Theft,10H80,High Rise,4900-4999,MONTROSE,BLVD,-,1
2/24/16,12,Theft,10H80,Residence or House,5500-5599,KIRBY,DR,-,1
2/24/16,9,Theft,10H80,"Road, Street, or Sidewalk",1700-1799,BOLSOVER,ST,-,1
2/15/16,1,Burglary,11H10,Government or Public Building,7300-7399,AVENUE F,-,-,1
2/15/16,10,Theft,11H10,Laundry or Dry Cleaners Parking Lot,100-199,NAVIGATION,-,E,1
2/15/16,16,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2/15/16,17,Theft,11H10,Strip Business Center Parking Lot,6800-6899,HARRISBURG,-,-,1
2/14/16,11,Robbery,11H10,Bar or Night Club,100-199,78TH,ST,N,1
2/14/16,14,Auto Theft,11H10,Apartment Parking Lot,6500-6599,MIRAGLEN,-,-,1
2/14/16,15,Theft,11H10,Miscellaneous Business (Non-Specific),6800-6899,HARRISBURG,-,-,1
2/13/16,22,Theft,11H10,Other Parking Lot,7700-7799,CANAL,ST,-,1
2/13/16,21,Theft,11H10,Restaurant or Cafeteria Parking Lot,5900-5999,GULF,FWY,-,1
2/13/16,21,Theft,11H10,Other Parking Lot,7700-7799,CANAL,ST,-,1
2/13/16,17,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/11/16,12,Auto Theft,11H10,Grocery Store or Supermarket Parking Lot,2300-2399,WAYSIDE,-,S,1
2/11/16,20,Theft,11H10,Residence or House,7300-7399,AVENUE L,-,-,1
2/11/16,23,Auto Theft,11H10,Apartment Parking Lot,6100-6199,GULF,FWY,-,1
2/12/16,10,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2/13/16,13,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2/13/16,10,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2/12/16,22,Theft,11H10,Grocery Store or Supermarket Parking Lot,2300-2399,WAYSIDE,-,S,1
2/12/16,23,Theft,11H10,Residence or House,1700-1799,ALTA VISTA,ST,-,1
2/12/16,18,Burglary,11H10,Residence or House,100-199,CANTON,ST,-,1
2/12/16,15,Theft,11H10,"Road, Street, or Sidewalk",7400-7499,AVENUE I,-,-,1
2/19/16,21,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/19/16,23,Theft,11H10,"Hotel, Motel, Inn, Etc.",2300-2399,WAYSIDE,-,S,1
2/20/16,0,Theft,11H10,Bus Station,6900-6999,HARRISBURG,-,-,1
2/20/16,5,Theft,11H10,"Parks and Recreation, Zoo, Swimming Pool",7000-7099,CAPITOL,ST,-,1
2/19/16,13,Auto Theft,11H10,Grocery Store or Supermarket Parking Lot,800-899,WAYSIDE,-,S,1
2/19/16,12,Theft,11H10,Restaurant or Cafeteria,7800-7899,HARRISBURG,-,-,1
2/19/16,15,Auto Theft,11H10,Grocery Store or Supermarket Parking Lot,800-899,WAYSIDE,-,S,1
2/18/16,16,Auto Theft,11H10,"Road, Street, or Sidewalk",6000-6099,GULF,FWY,-,1
2/18/16,17,Aggravated Assault,11H10,"Road, Street, or Sidewalk",7400-7499,WALKER,-,-,2
2/16/16,13,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2/17/16,11,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/17/16,16,Theft,11H10,Driveway,1900-1999,ALTA VISTA,ST,-,1
2/21/16,9,Theft,11H10,Residence or House,6400-6499,COUNTRY CLUB,DR,-,1
2/21/16,10,Theft,11H10,Apartment Parking Lot,1900-1999,DISMUKE,-,-,1
2/20/16,22,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/20/16,20,Robbery,11H10,Apartment Parking Lot,7100-7199,LAWNDALE,-,-,1
2/20/16,16,Theft,11H10,"Road, Street, or Sidewalk",1100-1199,WAYSIDE,-,-,1
2/20/16,10,Theft,11H10,"Hotel, Motel, Inn, Etc.",2100-2199,WAYSIDE,-,S,1
2/22/16,9,Theft,11H10,Department or Discount Store,6800-6899,HARRISBURG,-,-,1
2/21/16,23,Robbery,11H10,Driveway,6700-6799,AVENUE V,-,-,1
2/21/16,17,Theft,11H10,"Parks and Recreation, Zoo, Swimming Pool",7400-7499,AVENUE I,-,-,1
2/23/16,8,Theft,11H10,Service or Gas Station,6800-6899,NAVIGATION,-,-,1
2/22/16,16,Theft,11H10,Residence or House,2200-2299,MARLO,-,-,1
2/22/16,15,Theft,11H10,Driveway,7700-7799,AVENUE J,-,-,1
2/1/16,15,Theft,11H10,"Other, Unknown, or Not Listed",7900-7999,FORD,ST,-,1
2/1/16,16,Auto Theft,11H10,Hotel or Motel Parking Lot,2200-2299,WAYSIDE,DR,-,1
2/1/16,19,Theft,11H10,Miscellaneous Business (Non-Specific),6600-6699,CANAL,ST,-,1
2/3/16,2,Burglary,11H10,Restaurant or Cafeteria Parking Lot,6500-6599,HARRISBURG,-,-,1
2/3/16,14,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/3/16,19,Theft,11H10,Warehouse,6600-6699,POLK,-,-,1
2/2/16,22,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/2/16,8,Theft,11H10,Residence or House,6600-6699,PARK,LN,-,1
2/4/16,20,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2/5/16,7,Theft,11H10,Driveway,300-399,72ND,ST,S,1
2/4/16,14,Auto Theft,11H10,Other Parking Lot,7600-7699,CANAL,ST,-,1
2/5/16,21,Aggravated Assault,11H10,Convenience Store Parking Lot,7100-7199,LAWNDALE,-,-,1
2/6/16,9,Theft,11H10,"Road, Street, or Sidewalk",1900-1999,HACKNEY,-,-,1
2/5/16,11,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2/5/16,16,Theft,11H10,Bus Stop,7800-7899,HARRISBURG,-,-,1
2/8/16,0,Robbery,11H10,"Road, Street, or Sidewalk",100-199,78TH,ST,S,1
2/7/16,13,Theft,11H10,Residence or House,7700-7799,AVENUE J,-,-,1
2/6/16,12,Theft,11H10,Bank,6800-6899,HARRISBURG,-,-,1
2/6/16,15,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/6/16,16,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2/6/16,16,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/6/16,17,Theft,11H10,Apartment,7800-7899,HARRISBURG,-,-,1
2/6/16,18,Aggravated Assault,11H10,"Road, Street, or Sidewalk",7800-7899,HARRISBURG,-,-,1
2/6/16,18,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/7/16,7,Theft,11H10,Apartment Parking Lot,900-999,VILLA DE MATEL,RD,-,1
2/6/16,20,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/6/16,21,Aggravated Assault,11H10,"Road, Street, or Sidewalk",7000-7099,SHERMAN,-,-,1
2/8/16,20,Robbery,11H10,Restaurant or Cafeteria,6400-6499,BRADY,ST,-,1
2/8/16,16,Theft,11H10,"Road, Street, or Sidewalk",6600-6699,MEADOWLAWN,-,-,1
2/9/16,8,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/9/16,8,Auto Theft,11H10,Apartment Parking Lot,6100-6199,GULF,FWY,-,1
2/9/16,9,Theft,11H10,Convenience Store,6800-6899,NAVIGATION,-,-,1
2/10/16,12,Auto Theft,11H10,Apartment Parking Lot,800-899,FAIR OAKS,DR,-,1
2/10/16,12,Theft,11H10,Vacant Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/9/16,22,Theft,11H10,Residence or House,6500-6599,CANAL,ST,-,1
2/9/16,13,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2/10/16,21,Theft,11H10,Grocery Store or Supermarket Parking Lot,2300-2399,WAYSIDE,-,S,1
2/11/16,4,Burglary,11H10,Check Cashing Places,7000-7099,LAWNDALE,-,-,1
2/10/16,18,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/10/16,20,Theft,11H10,"Laundry, Dry Cleaners, Washaterias",6100-6199,GULF,FWY,-,1
2/11/16,8,Burglary,11H10,Commercial Building,7000-7099,LAWNDALE,-,-,1
2/24/16,10,Theft,11H10,Apartment Parking Lot,7100-7199,LAWNDALE,-,-,1
2/23/16,12,Theft,11H10,Miscellaneous Business (Non-Specific),5800-5899,GULF,FWY,-,1
2/25/16,8,Theft,11H10,"Road, Street, or Sidewalk",7400-7499,AZALEA,-,-,1
2/25/16,6,Theft,11H10,"Road, Street, or Sidewalk",7700-7799,AVENUE F,-,-,1
2/25/16,12,Theft,11H10,Rental Storage Facility,300-399,WAYSIDE,-,S,1
2/25/16,11,Robbery,11H10,"Road, Street, or Sidewalk",1700-1799,DISMUKE,-,-,1
2/24/16,13,Theft,11H10,"Other, Unknown, or Not Listed",5600-5699,LAWNDALE,-,-,1
2/24/16,15,Theft,11H10,"Physician, Doctor, Dentist's Office",5600-5699,LAWNDALE,-,-,1
2/24/16,16,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2/24/16,19,Auto Theft,11H10,"Other, Unknown, or Not Listed",1000-1099,WAYSIDE,-,-,1
2/26/16,8,Theft,11H10,"Road, Street, or Sidewalk",7400-7499,RUSK,ST,-,1
2/25/16,21,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
