Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
5/28/16,22,Aggravated Assault,14D40,Residence or House,4300-4399,TAREYTON,LN,-,1
5/28/16,20,Theft,14D40,Service or Gas Station,2500-2599,ALMEDA GENOA,RD,-,1
5/29/16,11,Theft,14D40,,11900-11999,SEGREST,DR,-,1
5/29/16,16,Theft,14D40,"Other, Unknown, or Not Listed",12700-12799,BAY CEDAR,DR,-,1
5/1/16,0,Aggravated Assault,14D40,"Road, Street, or Sidewalk",12900-12999,SOUTHSPRING,DR,-,1
5/1/16,0,Aggravated Assault,14D40,Residence or House,5200-5299,RUSSELVILLE,RD,-,2
5/2/16,8,Theft,14D40,"Other, Unknown, or Not Listed",5500-5599,ACRES,DR,S,1
5/2/16,8,Burglary,14D40,Apartment,11900-11999,MARTIN LUTHER KING,BLVD,-,1
5/1/16,14,Auto Theft,14D40,Driveway,4800-4899,BRISBANE,ST,-,1
5/4/16,11,Theft,14D40,Residence or House,4100-4199,GROTON,DR,-,1
5/4/16,17,Burglary,14D40,Rental Storage Facility,12900-12999,SOUTH,FWY,-,1
5/4/16,19,Theft,14D40,Service or Gas Station,4200-4299,GROTON,DR,-,1
5/3/16,11,Theft,14D40,"Road, Street, or Sidewalk",4700-4799,PARADISE,LN,-,1
5/3/16,21,Robbery,14D40,"Road, Street, or Sidewalk",11800-11899,MILL VALLEY,RD,-,1
5/3/16,19,Aggravated Assault,14D40,"Field, Woods, Forest, Park",12700-12799,GLEN HOLLOW,DR,-,1
5/6/16,16,Aggravated Assault,14D40,"Road, Street, or Sidewalk",5200-5299,PANAY PARK,DR,-,1
5/6/16,15,Auto Theft,14D40,Convenience Store Parking Lot,12900-12999,MARTIN LUTHER KING,BLVD,-,1
5/6/16,21,Aggravated Assault,14D40,"Road, Street, or Sidewalk",5600-5699,CANTERWAY,-,-,2
5/6/16,7,Burglary,14D40,Commercial Building,13000-13099,SOUTH,FWY,-,1
5/6/16,7,Auto Theft,14D40,Residence or House,12700-12799,SOUTH COAST,DR,-,1
5/6/16,11,Burglary,14D40,Apartment,11900-11999,MARTIN LUTHER KING,BLVD,-,1
5/5/16,16,Burglary,14D40,Residence or House,13100-13199,RISTINA,CIR,-,1
5/8/16,11,Theft,14D40,Apartment Parking Lot,12000-12099,MARTIN LUTHER KING,BLVD,-,1
5/8/16,19,Burglary,14D40,Residence or House,12800-12899,CLAYGATE,DR,-,1
5/8/16,12,Theft,14D40,,UNK,OREM,-,-,1
5/15/16,10,Auto Theft,14D40,Residence or House,10800-10899,SOUTHVIEW,-,-,1
5/14/16,8,Theft,14D40,Driveway,11700-11799,MOSSCREST,DR,-,1
5/14/16,3,Robbery,14D40,Residence or House,4200-4299,GROTON,DR,-,1
5/16/16,13,Theft,14D40,"Physician, Doctor, Dentist's Office",3500-3599,SWINGLE,RD,-,1
5/16/16,10,Theft,14D40,Other Parking Lot,2500-2599,ALMEDA GENOA,RD,-,1
5/17/16,13,Burglary,14D40,Residence or House,4100-4199,BOTANY,LN,-,1
5/13/16,8,Theft,14D40,Residence or House,10900-10999,SEGREST,DR,-,1
5/13/16,10,Aggravated Assault,14D40,Residence or House,11800-11899,MURR,WAY,-,1
5/12/16,12,Robbery,14D40,Apartment,11900-11999,MARTIN LUTHER KING,BLVD,-,1
5/12/16,14,Theft,14D40,Strip Business Center Parking Lot,2900-2999,ALMEDA GENOA,RD,-,1
5/10/16,19,Theft,14D40,"Road, Street, or Sidewalk",3800-3899,BESSIE SWINDLE,WAY,-,1
5/10/16,23,Theft,14D40,Apartment Parking Lot,12000-12099,MARTIN LUTHER KING,BLVD,-,1
5/11/16,10,Theft,14D40,Apartment,12000-12099,MARTIN LUTHER KING,BLVD,-,1
5/19/16,19,Auto Theft,14D40,Construction Site,12900-12999,CULLEN,BLVD,-,1
5/17/16,20,Aggravated Assault,14D40,Residence or House,12000-12099,MARTIN LUTHER KING,BLVD,-,1
5/17/16,16,Burglary,14D40,Residence or House,4100-4199,BOTANY,LN,-,1
5/17/16,14,Burglary,14D40,Residence or House,5200-5299,PARK VILLAGE,DR,-,1
5/18/16,0,Theft,14D40,Apartment,11900-11999,MARTIN LUTHER KING,BLVD,-,1
5/18/16,19,Auto Theft,14D40,Residence or House,5400-5499,GREYLOG,DR,-,1
5/28/16,20,Auto Theft,14D50,Apartment Parking Lot,14100-14199,FAYRIDGE,DR,-,1
5/28/16,14,Theft,14D50,,5800-5899,DAWN TERRACE,CT,-,1
5/30/16,7,Burglary,14D50,Convenience Store,13700-13799,CULLEN,BLVD,-,1
5/26/16,20,Murder,14D50,Apartment Parking Lot,5900-5999,SELINSKY,RD,-,1
5/25/16,11,Burglary,14D50,Apartment,5900-5999,SELINSKY,RD,-,1
5/21/16,9,Theft,14D50,,12400-12499,DAWN TERRACE,-,-,1
5/22/16,23,Burglary,14D50,Apartment,5900-5999,SELINSKY,RD,-,1
5/6/16,23,Theft,14D50,Other Parking Lot,4700-4799,FUQUA,ST,-,1
5/5/16,11,Theft,14D50,Residence or House,6000-6099,SELINSKY,RD,-,1
5/4/16,7,Theft,14D50,Miscellaneous Business (Non-Specific),4400-4499,SAM HOUSTON,PKWY,S,1
5/3/16,7,Auto Theft,14D50,Apartment Parking Lot,5900-5999,SELINSKY,RD,-,1
5/3/16,17,Auto Theft,14D50,Apartment Parking Lot,4100-4199,ALMEDA GENOA,RD,-,1
5/19/16,1,Robbery,14D50,"Road, Street, or Sidewalk",6100-6199,ALLISON,RD,-,1
5/11/16,11,Burglary,14D50,Miscellaneous Business (Non-Specific),12000-12099,MARTINDALE,RD,-,1
5/11/16,7,Theft,14D50,,6400-6499,DAYRIDGE,LN,-,1
5/13/16,0,Aggravated Assault,14D50,Residence or House,14200-14299,UMBER COVE,CT,-,1
5/13/16,10,Burglary,14D50,Apartment,5900-5999,SELINSKY,RD,-,1
5/17/16,9,Theft,14D50,Residence or House,5800-5899,DAWN TERRACE,CT,-,1
5/15/16,18,Theft,14D50,"Parks and Recreation, Zoo, Swimming Pool",15100-15199,CULLEN,BLVD,-,1
5/13/16,18,Aggravated Assault,14D50,"Other, Unknown, or Not Listed",6200-6299,AIRPORT,BLVD,-,1
5/13/16,21,Aggravated Assault,14D50,Residence or House,6600-6699,DAYRIDGE,LN,-,2
5/14/16,10,Aggravated Assault,14D50,Residence or House,5900-5999,SELINSKY,RD,-,1
5/14/16,23,Auto Theft,14D50,"Road, Street, or Sidewalk",5500-5599,OREM,DR,E,1
5/15/16,8,Theft,14D50,Construction Site,4600-4699,SAM HOUSTON,PKWY,S,1
5/31/16,15,Robbery,14D50,"Road, Street, or Sidewalk",4900-4999,GLENGARRY,RD,-,1
5/31/16,3,Burglary,14D50,Apartment,5900-5999,SELINSKY,RD,-,1
5/30/16,23,Burglary,14D50,Apartment,5900-5999,SELINSKY,RD,-,1
5/22/16,21,Aggravated Assault,1.50E+11,Apartment,5400-5499,BRAESWOOD,BLVD,-,1
5/22/16,16,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/22/16,8,Auto Theft,1.50E+11,Apartment Parking Lot,8300-8399,MCAVOY,DR,-,1
5/22/16,7,Auto Theft,1.50E+11,Apartment Parking Lot,5400-5499,BRAESVALLEY,DR,-,1
5/23/16,14,Theft,1.50E+11,Specialty Store (Non-Specific),4800-4899,BEECHNUT,ST,-,1
5/23/16,17,Theft,1.50E+11,Specialty Store (Non-Specific),4800-4899,BEECHNUT,ST,-,1
5/23/16,8,Burglary,1.50E+11,Apartment Parking Lot,5400-5499,BRAESWOOD,BLVD,N,1
5/23/16,7,Theft,1.50E+11,Apartment Parking Lot,5400-5499,BRAESWOOD,BLVD,-,1
5/23/16,13,Theft,1.50E+11,Apartment Parking Lot,5500-5599,BRAESWOOD,BLVD,-,1
5/21/16,10,Theft,1.50E+11,Driveway,9400-9499,BOB WHITE,DR,-,1
5/21/16,13,Theft,1.50E+11,Driveway,6200-6299,BAYOU BRIDGE,DR,-,1
5/21/16,16,Theft,1.50E+11,Department or Discount Store,200-299,MEYERLAND PLAZA,-,-,1
5/21/16,20,Theft,1.50E+11,Residence or House,6000-6099,VALKEITH,DR,-,1
5/21/16,22,Robbery,1.50E+11,Grocery Store or Supermarket,5400-5499,BRAESWOOD,BLVD,S,1
5/20/16,10,Burglary,1.50E+11,Apartment Parking Lot,5500-5599,BRAESWOOD,BLVD,N,1
5/20/16,16,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
5/20/16,22,Aggravated Assault,1.50E+11,,300-399,MEYERLAND PLAZA,-,-,1
5/25/16,12,Burglary,1.50E+11,Apartment,8800-8899,BRAESMONT,DR,-,1
5/25/16,12,Theft,1.50E+11,Department or Discount Store,9600-9699,HILLCROFT AVEN,-,-,1
5/25/16,6,Robbery,1.50E+11,"Road, Street, or Sidewalk",5800-5899,IMOGENE,-,-,1
5/25/16,15,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/25/16,15,Theft,1.50E+11,Apartment Parking Lot,8800-8899,CHIMNEY ROCK,RD,-,1
5/25/16,1,Aggravated Assault,1.50E+11,Residence or House,5800-5899,CAREW,-,-,1
5/24/16,15,Theft,1.50E+11,"Road, Street, or Sidewalk",5300-5399,YARWELL,DR,-,1
5/24/16,15,Theft,1.50E+11,Residence or House,5400-5499,LOCH LOMOND,-,-,1
5/24/16,15,Theft,1.50E+11,Miscellaneous Business (Non-Specific),700-799,MEYERLAND PLAZA,-,-,1
5/24/16,10,Theft,1.50E+11,Apartment Parking Lot,5500-5599,BRAESWOOD,BLVD,N,1
5/24/16,8,Theft,1.50E+11,Apartment Parking Lot,5400-5499,BRAESVALLEY,DR,-,1
5/26/16,17,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,2
5/26/16,11,Theft,1.50E+11,Strip Business Center Parking Lot,500-599,MEYERLAND PLAZA,-,-,1
5/27/16,11,Burglary,1.50E+11,Apartment,9600-9699,GLENFIELD,CT,-,1
5/27/16,16,Aggravated Assault,1.50E+11,Apartment,8800-8899,BRAESMONT,DR,-,1
5/27/16,18,Theft,1.50E+11,"Church, Synagogue, or Temple Parking Lot",5600-5699,BRAESWOOD,BLVD,S,1
5/27/16,17,Theft,1.50E+11,Apartment Parking Lot,8800-8899,CHIMNEY ROCK,RD,-,1
5/27/16,8,Theft,1.50E+11,Other Parking Lot,5400-5499,BRAESWOOD,BLVD,S,1
5/30/16,13,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/28/16,14,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/28/16,21,Burglary,1.50E+11,Residence or House,5700-5799,REAMER,-,-,1
5/29/16,16,Burglary,1.50E+11,Residence or House,5400-5499,ARIEL,ST,-,1
5/29/16,13,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/1/16,19,Theft,1.50E+11,"Church, Synagogue, or Temple",10300-10399,HILLCROFT AVEN,-,-,1
5/1/16,15,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/1/16,15,Theft,1.50E+11,Mall Parking Lot,700-799,MEYERLAND PLAZA,-,-,1
5/2/16,16,Theft,1.50E+11,"Church, Synagogue, or Temple",10300-10399,HILLCROFT AVEN,-,-,1
5/2/16,16,Burglary,1.50E+11,Residence or House,6100-6199,INDIGO,-,-,1
5/2/16,17,Burglary,1.50E+11,Residence or House,8900-8999,RICE,AVE,S,1
5/3/16,7,Theft,1.50E+11,Apartment Parking Lot,9100-9199,BRAESMONT,DR,-,1
5/3/16,16,Theft,1.50E+11,Residence or House,8700-8799,ROBINDELL,DR,-,1
5/3/16,8,Burglary,1.50E+11,Apartment,5500-5599,BRAESVALLEY,DR,-,1
5/3/16,9,Theft,1.50E+11,Driveway,5800-5899,DARNELL,ST,-,1
5/3/16,12,Theft,1.50E+11,Apartment Parking Lot,6500-6599,WANDA,LN,-,1
5/4/16,6,Auto Theft,1.50E+11,Driveway,5400-5499,LOCH LOMOND,-,-,1
5/3/16,19,Burglary,1.50E+11,Apartment,8900-8999,BRAESMONT,DR,-,1
5/3/16,22,Burglary,1.50E+11,Apartment,8800-8899,CHIMNEY ROCK,RD,-,1
5/4/16,16,Theft,1.50E+11,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
5/4/16,14,Burglary,1.50E+11,Residence or House,5400-5499,EDITH,ST,-,1
5/4/16,14,Theft,1.50E+11,Clothing Store,100-199,MEYERLAND PLAZA,-,-,1
5/4/16,11,Theft,1.50E+11,Driveway,5800-5899,ARIEL,ST,-,1
5/4/16,11,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/4/16,12,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/5/16,9,Theft,1.50E+11,Grocery Store or Supermarket,300-399,MEYERLAND PLAZA,-,-,1
5/5/16,9,Theft,1.50E+11,"Vacant Single Occ Resd(House,Townhs,Dplex)",8600-8699,DUNLAP,ST,-,1
5/5/16,17,Theft,1.50E+11,Strip Business Center Parking Lot,9700-9799,HILLCROFT AVEN,-,-,1
5/5/16,18,Theft,1.50E+11,Commercial Parking Lot or Garage,700-799,MEYERLAND PLAZA,-,-,1
5/6/16,0,Robbery,1.50E+11,"Road, Street, or Sidewalk",6500-6599,WANDA,LN,-,1
5/6/16,13,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/6/16,10,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/6/16,8,Burglary,1.50E+11,Apartment,5500-5599,BRAESWOOD,BLVD,N,1
5/6/16,20,Theft,1.50E+11,Department or Discount Store,9600-9699,HILLCROFT AVEN,-,-,1
5/6/16,22,Robbery,1.50E+11,Apartment Parking Lot,8900-8999,CHIMNEY ROCK,RD,-,1
5/6/16,18,Theft,1.50E+11,"Church, Synagogue, or Temple Parking Lot",10400-10499,HILLCROFT AVEN,-,-,1
5/6/16,17,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/6/16,17,Theft,1.50E+11,Apartment,8900-8999,BRAESMONT,DR,-,1
5/7/16,18,Theft,1.50E+11,Residence or House,6000-6099,WIGTON,DR,-,1
5/7/16,13,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/7/16,14,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/7/16,12,Theft,1.50E+11,Residence or House,5200-5299,CAVERSHAM,DR,-,1
5/8/16,21,Aggravated Assault,1.50E+11,Apartment,9600-9699,GLENFIELD,CT,-,1
5/9/16,1,Theft,1.50E+11,Other Parking Lot,8600-8699,ENDICOTT,LN,-,1
5/9/16,9,Burglary,1.50E+11,Apartment,5500-5599,BRAESWOOD,BLVD,S,1
5/9/16,18,Theft,1.50E+11,Service or Gas Station,8400-8499,HILLCROFT AVEN,-,-,1
5/9/16,16,Theft,1.50E+11,Convenience Store,9100-9199,HILLCROFT AVEN,-,-,1
5/15/16,8,Theft,1.50E+11,Driveway,5700-5799,WIGTON,DR,-,1
5/15/16,7,Auto Theft,1.50E+11,Apartment Parking Lot,9000-9099,BRAESMONT,DR,-,1
5/15/16,9,Theft,1.50E+11,Restaurant or Cafeteria,200-299,MEYERLAND PLAZA,-,-,1
5/15/16,16,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/13/16,23,Burglary,1.50E+11,Residence or House,5400-5499,VALKEITH,DR,-,1
5/15/16,18,Theft,1.50E+11,Residence or House,8600-8699,FERRIS,-,-,1
5/15/16,23,Burglary,1.50E+11,Apartment,8900-8999,BRAESMONT,DR,-,1
5/17/16,10,Robbery,1.50E+11,Apartment,8900-8999,CHIMNEY ROCK,RD,-,1
5/16/16,16,Theft,1.50E+11,Grocery Store or Supermarket,9700-9799,HILLCROFT AVEN,-,-,1
5/13/16,10,Theft,1.50E+11,Residence or House,5500-5599,BRAESVALLEY,DR,-,1
5/13/16,16,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/12/16,14,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/12/16,16,Theft,1.50E+11,Grocery Store or Supermarket,5400-5499,BRAESWOOD,BLVD,S,1
5/11/16,15,Burglary,1.50E+11,Residence or House,5800-5899,INDIGO,-,-,1
5/10/16,15,Theft,1.50E+11,Department or Discount Store,9700-9799,HILLCROFT AVEN,-,-,1
5/10/16,12,Theft,1.50E+11,Department or Discount Store,500-599,MEYERLAND PLAZA,-,-,1
5/10/16,9,Burglary,1.50E+11,Restaurant or Cafeteria,5600-5699,BRAESWOOD,BLVD,S,1
5/18/16,17,Theft,1.50E+11,Department or Discount Store,9700-9799,HILLCROFT AVEN,-,-,1
5/17/16,14,Auto Theft,1.50E+11,"Road, Street, or Sidewalk",6200-6299,BEECHNUT,ST,-,1
5/17/16,18,Robbery,1.50E+11,Apartment,8800-8899,CHIMNEY ROCK,RD,-,1
5/19/16,16,Burglary,1.50E+11,Apartment,5400-5499,BRAESWOOD,BLVD,-,1
5/19/16,12,Theft,1.50E+11,Apartment Parking Lot,5400-5499,BRAESWOOD,BLVD,-,1
5/19/16,14,Theft,1.50E+11,Residence or House,5100-5199,GRAPE,ST,-,1
5/31/16,5,Theft,1.50E+11,"Road, Street, or Sidewalk",5300-5399,YARWELL,DR,-,1
5/31/16,7,Theft,1.50E+11,"Road, Street, or Sidewalk",6100-6199,KULDELL,DR,-,1
5/31/16,16,Theft,1.50E+11,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
5/31/16,15,Theft,1.50E+11,"Road, Street, or Sidewalk",5000-5099,DUMFRIES,DR,-,1
5/31/16,23,Theft,1.50E+11,Mall Parking Lot,4700-4799,BEECHNUT,ST,-,1
5/29/16,15,Aggravated Assault,1.50E+21,Apartment,10600-10699,POST OAK,RD,S,1
5/29/16,11,Murder,1.50E+21,Residence or House,6000-6099,ETTRICK,DR,-,1
5/29/16,10,Robbery,1.50E+21,Grocery Store or Supermarket Parking Lot,11200-11299,POST OAK,RD,S,1
5/28/16,22,Theft,1.50E+21,"Stadium, Sports Arena, Race Track",12600-12699,MAIN,ST,-,1
5/28/16,18,Theft,1.50E+21,Residence or House,11400-11499,DUNLAP,ST,-,1
5/28/16,10,Burglary,1.50E+21,Vehicle/Auto Sales/Lease/Auto Parts Store,12800-12899,POST OAK,RD,S,1
5/30/16,10,Burglary,1.50E+21,Miscellaneous Business (Non-Specific),10500-10599,POST OAK,RD,S,1
5/30/16,11,Robbery,1.50E+21,Department or Discount Store,10300-10399,POST OAK,RD,S,1
5/27/16,9,Burglary,1.50E+21,Miscellaneous Business (Non-Specific),10800-10899,POST OAK,RD,S,1
5/27/16,16,Theft,1.50E+21,Residence or House,10800-10899,HILLCROFT AVEN,-,-,1
5/26/16,12,Auto Theft,1.50E+21,Driveway,11900-11999,LANDSDOWNE,DR,-,1
5/26/16,0,Theft,1.50E+21,Residence or House,5800-5899,FIRENZA,DR,-,1
5/26/16,3,Burglary,1.50E+21,Miscellaneous Business (Non-Specific),11100-11199,POST OAK,RD,S,1
5/26/16,17,Theft,1.50E+21,Apartment,5200-5299,WILLOW,DR,S,1
5/26/16,19,Theft,1.50E+21,Residence or House,5300-5399,CREEKBEND,DR,-,1
5/24/16,19,Theft,1.50E+21,Residence or House,5100-5199,KINGFISHER,DR,-,1
5/24/16,17,Aggravated Assault,1.50E+21,"Road, Street, or Sidewalk",12300-12399,HILLCROFT AVEN,-,-,1
5/20/16,23,Theft,1.50E+21,Service or Gas Station,10700-10799,POST OAK,RD,S,1
5/20/16,3,Theft,1.50E+21,Driveway,5700-5799,EFFINGHAM,DR,-,1
5/21/16,14,Theft,1.50E+21,Convenience Store,5300-5399,BELLFORT,ST,W,1
5/21/16,11,Theft,1.50E+21,"Road, Street, or Sidewalk",5500-5599,BENNING,DR,-,1
5/23/16,9,Theft,1.50E+21,"Road, Street, or Sidewalk",12100-12199,STONE WEST,DR,-,1
5/23/16,6,Burglary,1.50E+21,Restaurant or Cafeteria,10400-10499,POST OAK,RD,S,1
5/23/16,17,Burglary,1.50E+21,Residence or House,10800-10899,HILLCROFT AVEN,-,-,1
5/24/16,1,Burglary,1.50E+21,Residence or House,5100-5199,SANFORD,RD,-,1
5/22/16,6,Theft,1.50E+21,"Road, Street, or Sidewalk",11100-11199,POST OAK,RD,S,1
5/22/16,16,Theft,1.50E+21,Apartment Parking Lot,5200-5299,GASMER,DR,-,1
5/22/16,17,Theft,1.50E+21,Residence or House,5000-5099,KINGFISHER,DR,-,1
5/22/16,13,Theft,1.50E+21,Convenience Store,10700-10799,POST OAK,RD,S,1
5/8/16,6,Burglary,1.50E+21,Convenience Store,5500-5599,GASMER,DR,-,1
5/7/16,21,Auto Theft,1.50E+21,Residence or House,12400-12499,ASHCROFT,DR,-,1
5/7/16,10,Theft,1.50E+21,Restaurant or Cafeteria,11500-11599,DUNLAP,ST,-,1
5/7/16,8,Auto Theft,1.50E+21,Residence or House,11900-11999,ATWELL,DR,-,1
5/6/16,11,Burglary,1.50E+21,Residence or House,5200-5299,WARM SPRINGS,RD,-,1
5/5/16,21,Theft,1.50E+21,"Gym, Recreat, Club House, Indoor Pool, Spa",5100-5199,KINGFISHER,DR,-,1
5/4/16,16,Theft,1.50E+21,Residence or House,5300-5399,WILLOWBEND,-,-,1
5/5/16,5,Burglary,1.50E+21,Sexually Oriented Club,11100-11199,POST OAK,RD,S,1
5/3/16,7,Theft,1.50E+21,Drug Store or Medical Supply,10800-10899,POST OAK,RD,S,1
5/2/16,18,Theft,1.50E+21,"Road, Street, or Sidewalk",11700-11799,BRAEWICK,DR,-,1
5/2/16,10,Aggravated Assault,1.50E+21,Apartment,5500-5599,GASMER,DR,-,1
5/1/16,13,Burglary,1.50E+21,Residence or House,5600-5699,LUDINGTON,DR,-,1
5/2/16,7,Auto Theft,1.50E+21,Driveway,5600-5699,CARTAGENA,ST,-,1
5/19/16,18,Theft,1.50E+21,Grocery Store or Supermarket Parking Lot,10300-10399,POST OAK,RD,S,1
5/19/16,20,Theft,1.50E+21,Apartment Parking Lot,5500-5599,GASMER,DR,-,1
5/19/16,21,Robbery,1.50E+21,Residence or House,10700-10799,BRAEWICK,DR,-,1
5/18/16,6,Auto Theft,1.50E+21,Driveway,5100-5199,STILLBROOKE,DR,-,1
5/19/16,2,Robbery,1.50E+21,Apartment,5000-5099,WILLOW,DR,S,1
5/18/16,16,Aggravated Assault,1.50E+21,"Road, Street, or Sidewalk",12100-12199,DUNLAP,ST,-,1
5/18/16,12,Theft,1.50E+21,Driveway,5200-5299,WARM SPRINGS,RD,-,1
5/10/16,13,Aggravated Assault,1.50E+21,Hospital,5500-5599,GASMER,DR,-,1
5/11/16,14,Theft,1.50E+21,Convenience Store Parking Lot,10700-10799,POST OAK,RD,S,1
5/11/16,2,Aggravated Assault,1.50E+21,Restaurant or Cafeteria,4900-4999,BELLFORT,ST,W,2
5/11/16,9,Burglary,1.50E+21,Residence or House,11900-11999,RENWICK,-,-,1
5/12/16,11,Theft,1.50E+21,Department or Discount Store,11500-11599,CHIMNEY ROCK,RD,-,1
5/12/16,7,Burglary,1.50E+21,Residence or House,5200-5299,WARM SPRINGS,RD,-,1
5/13/16,11,Burglary,1.50E+21,Residence or House,5000-5099,KINGFISHER,DR,-,1
5/13/16,13,Burglary,1.50E+21,Residence or House,11000-11099,CHIMNEY ROCK,RD,-,1
5/13/16,0,Robbery,1.50E+21,"Road, Street, or Sidewalk",12200-12299,CHIMNEY ROCK,RD,-,1
5/13/16,9,Aggravated Assault,1.50E+21,Residence or House,11800-11899,CHIMNEY ROCK,RD,-,1
5/16/16,18,Theft,1.50E+21,Other Parking Lot,11500-11599,CHIMNEY ROCK,RD,-,1
5/17/16,0,Theft,1.50E+21,Apartment Parking Lot,10500-10599,POST OAK,RD,S,1
5/17/16,7,Theft,1.50E+21,Driveway,5100-5199,SANFORD,RD,-,1
5/15/16,18,Robbery,1.50E+21,Pool Hall or Game Room,12800-12899,POST OAK,RD,S,1
5/15/16,20,Burglary,1.50E+21,Residence or House,5200-5299,SPELLMAN,RD,-,1
5/16/16,10,Theft,1.50E+21,"Road, Street, or Sidewalk",12300-12399,HILLCROFT AVEN,-,-,1
5/16/16,11,Theft,1.50E+21,Residence or House,5700-5799,ETTRICK,DR,-,1
5/16/16,10,Auto Theft,1.50E+21,"Road, Street, or Sidewalk",5000-5099,KINGFISHER,DR,-,1
5/16/16,10,Burglary,1.50E+21,Garage or Carport,5000-5099,WILLOWBEND,-,-,1
5/16/16,15,Auto Theft,1.50E+21,Apartment Parking Lot,10500-10599,POST OAK,RD,S,1
5/14/16,13,Theft,1.50E+21,Residence or House,5000-5099,HAZELTON,DR,-,1
5/15/16,14,Theft,1.50E+21,Apartment Parking Lot,11800-11899,CHIMNEY ROCK,RD,-,1
5/15/16,11,Robbery,1.50E+21,"Road, Street, or Sidewalk",10300-10399,POST OAK,RD,S,1
5/15/16,11,Auto Theft,1.50E+21,Residence or House,5200-5299,SPELLMAN,RD,-,1
5/31/16,7,Robbery,1.50E+21,Vehicle/Auto Sales/Lease/Auto Parts Store,5300-5399,BELLFORT,ST,W,1
5/22/16,10,Theft,1.50E+31,Apartment Parking Lot,7500-7599,BROMPTON,ST,-,1
5/23/16,19,Theft,1.50E+31,Warehouse,4600-4699,BEECHNUT,ST,-,1
5/23/16,13,Theft,1.50E+31,"Road, Street, or Sidewalk",3800-3899,GLEN ARBOR,DR,-,1
5/21/16,10,Theft,1.50E+31,Other Parking Lot,9500-9599,POST OAK,RD,S,1
5/21/16,16,Theft,1.50E+31,Grocery Store or Supermarket,4800-4899,BELLFORT,ST,W,1
5/20/16,22,Theft,1.50E+31,Grocery Store or Supermarket Parking Lot,3100-3199,HOLCOMBE,BLVD,W,1
5/20/16,22,Robbery,1.50E+31,"Road, Street, or Sidewalk",9900-9999,STELLA LINK,-,-,1
5/24/16,18,Theft,1.50E+31,Apartment Parking Lot,3800-3899,BRAESWOOD,BLVD,N,1
5/25/16,21,Theft,1.50E+31,Restaurant or Cafeteria Parking Lot,8700-8799,LOOP,-,W,1
5/25/16,9,Auto Theft,1.50E+31,Apartment Parking Lot,2600-2699,GRAMERCY,-,-,1
5/25/16,13,Theft,1.50E+31,Department or Discount Store,4700-4799,BELLFORT,ST,W,1
5/26/16,19,Theft,1.50E+31,Other Parking Lot,4700-4799,BELLFORT,ST,W,1
5/26/16,19,Theft,1.50E+31,Driveway,4700-4799,BENNING,DR,-,1
5/26/16,16,Theft,1.50E+31,Commercial Parking Lot or Garage,2700-2799,HOLCOMBE,BLVD,W,1
5/26/16,14,Auto Theft,1.50E+31,Strip Business Center Parking Lot,4600-4699,BEECHNUT,ST,-,1
5/27/16,15,Theft,1.50E+31,Department or Discount Store,4700-4799,BELLFORT,ST,W,1
5/27/16,17,Theft,1.50E+31,Apartment,9700-9799,MEYER FOREST,DR,-,1
5/27/16,18,Auto Theft,1.50E+31,Residence or House,4300-4399,SARONG,DR,-,1
5/30/16,9,Auto Theft,1.50E+31,Residence or House,4800-4899,HAZELTON,DR,-,1
5/30/16,14,Burglary,1.50E+31,Rental Storage Facility,3500-3599,LOOP,-,S,1
5/28/16,16,Theft,1.50E+31,Residence or House,4300-4399,CREEKBEND,DR,-,1
5/28/16,17,Theft,1.50E+31,Specialty Store (Non-Specific),9900-9999,POST OAK,RD,S,1
5/29/16,11,Theft,1.50E+31,Apartment,7300-7399,BROMPTON,ST,-,1
